Year,Month,Day,Hour,Min,Sec,SSS
2018,9,1,15,24,44,35.0000
2018,9,1,15,26,17,35.0000
2018,9,1,15,27,49,35.0000
2018,9,1,15,29,22,35.0000
2018,9,1,15,30,55,35.0000
2018,9,1,15,32,27,35.0000
2018,9,1,15,34,0,35.0000
2018,9,1,15,35,32,35.0000
2018,9,1,15,37,5,35.0000
2018,9,1,15,38,37,35.0000
2018,9,1,15,40,10,35.0000
2018,9,1,15,41,43,35.0000
2018,9,1,15,43,15,35.0000
2018,9,1,15,44,48,35.0000
2018,9,1,15,49,18,35.0000
2018,9,1,15,53,48,35.0000
2018,9,1,15,58,19,35.0000
2018,9,1,16,2,49,35.0000
2018,9,1,16,7,19,35.0000
2018,9,1,16,9,10,35.0000
2018,9,1,16,10,41,35.0000
2018,9,1,16,12,11,35.0000
2018,9,1,16,13,41,35.0000
2018,9,1,16,18,37,35.0000
2018,9,1,16,20,10,35.0000
2018,9,1,16,21,43,35.0000
2018,9,1,16,23,15,35.0000
2018,9,1,16,24,48,35.0000
2018,9,1,16,26,20,35.0000
2018,9,1,16,27,53,35.0000
2018,9,1,16,29,26,35.0000
2018,9,1,16,30,58,35.0000
2018,9,1,16,32,31,35.0000
2018,9,1,16,34,3,35.0000
2018,9,1,16,35,36,35.0000
2018,9,1,16,37,9,35.0000
2018,9,1,16,38,41,35.0000
2018,9,1,16,40,14,35.0000
2018,9,1,16,41,46,35.0000
2018,9,1,16,43,19,35.0000
2018,9,1,16,44,51,35.0000
2018,9,1,16,46,24,35.0000
2018,9,1,16,47,58,35.0000
2018,9,1,16,49,31,35.0000
2018,9,1,16,51,3,35.0000
2018,9,1,16,52,36,35.0000
2018,9,1,16,54,8,35.0000
2018,9,1,16,55,41,35.0000
2018,9,1,16,57,14,35.0000
2018,9,1,16,58,46,35.0000
2018,9,1,17,0,19,35.0000
2018,9,1,17,1,51,35.0000
2018,9,1,17,3,24,35.0000
2018,9,1,17,4,57,35.0000
2018,9,1,17,6,29,35.0000
2018,9,1,17,8,2,35.0000
2018,9,1,17,9,55,35.0000
2018,9,1,17,11,28,35.0000
2018,9,1,17,13,0,35.0000
2018,9,1,17,14,33,35.0000
2018,9,1,17,16,5,35.0000
2018,9,1,17,17,38,35.0000
2018,9,1,17,19,11,35.0000
2018,9,1,17,20,43,35.0000
2018,9,1,17,22,16,35.0000
2018,9,1,17,23,48,35.0000
2018,9,1,17,25,21,35.0000
2018,9,1,17,26,54,35.0000
2018,9,1,17,28,26,35.0000
2018,9,1,17,29,59,35.0000
2018,9,1,17,31,31,35.0000
2018,9,1,17,33,4,35.0000
2018,9,1,17,34,37,35.0000
2018,9,1,17,36,9,35.0000
2018,9,1,17,37,42,35.0000
2018,9,1,17,39,14,35.0000
2018,9,1,17,40,47,35.0000
2018,9,1,17,42,19,35.0000
2018,9,1,17,43,52,35.0000
2018,9,1,17,45,25,35.0000
2018,9,1,17,46,57,35.0000
2018,9,1,17,48,30,35.0000
2018,9,1,17,50,2,35.0000
2018,9,1,17,51,35,35.0000
2018,9,1,17,53,9,35.0000
2018,9,1,17,54,41,35.0000
2018,9,1,17,56,14,35.0000
2018,9,1,17,57,46,35.0000
2018,9,1,17,59,19,35.0000
2018,9,1,18,0,52,35.0000
2018,9,1,18,2,24,35.0000
2018,9,1,18,3,57,35.0000
2018,9,1,18,5,29,35.0000
2018,9,1,18,7,2,35.0000
2018,9,1,18,8,35,35.0000
2018,9,1,18,10,28,35.0000
2018,9,1,18,12,1,35.0000
2018,9,1,18,13,33,35.0000
2018,9,1,18,15,6,35.0000
2018,9,1,18,16,38,35.0000
2018,9,1,18,18,11,35.0000
2018,9,1,18,19,44,35.0000
2018,9,1,18,21,16,35.0000
2018,9,1,18,25,47,35.0000
2018,9,1,18,30,17,35.0000
2018,9,1,18,34,47,35.0000
2018,9,1,18,39,17,35.0000
2018,9,1,18,43,48,35.0000
2018,9,1,18,45,18,35.0000
2018,9,1,18,46,48,35.0000
2018,9,1,18,48,18,35.0000
2018,9,1,18,49,49,35.0000
2018,9,1,18,54,45,35.0000
2018,9,1,18,56,17,35.0000
2018,9,1,18,57,50,35.0000
2018,9,1,18,59,22,35.0000
2018,9,1,19,0,55,35.0000
2018,9,1,19,2,28,35.0000
2018,9,1,19,4,0,35.0000
2018,9,1,19,5,33,35.0000
2018,9,1,19,7,5,35.0000
2018,9,1,19,8,38,35.0000
2018,9,1,19,10,31,35.0000
2018,9,1,19,12,4,35.0000
2018,9,1,19,13,37,35.0000
2018,9,1,19,15,9,35.0000
2018,9,1,19,16,42,35.0000
2018,9,1,19,18,14,35.0000
2018,9,1,19,19,47,35.0000
2018,9,1,19,21,19,35.0000
2018,9,1,19,22,52,35.0000
2018,9,1,19,24,25,35.0000
2018,9,1,19,25,57,35.0000
2018,9,1,19,27,30,35.0000
2018,9,1,19,29,2,35.0000
2018,9,1,19,30,35,35.0000
2018,9,1,19,32,8,35.0000
2018,9,1,19,33,40,35.0000
2018,9,1,19,35,13,35.0000
2018,9,1,19,36,45,35.0000
2018,9,1,19,38,18,35.0000
2018,9,1,19,39,50,35.0000
2018,9,1,19,41,23,35.0000
2018,9,1,19,42,56,35.0000
2018,9,1,19,44,29,35.0000
2018,9,1,19,46,1,35.0000
2018,9,1,19,47,33,35.0000
2018,9,1,19,49,6,35.0000
2018,9,1,19,50,40,35.0000
2018,9,1,19,52,13,35.0000
2018,9,1,19,53,45,35.0000
2018,9,1,19,55,18,35.0000
2018,9,1,19,56,50,35.0000
2018,9,1,19,58,23,35.0000
2018,9,1,19,59,55,35.0000
2018,9,1,20,1,28,35.0000
2018,9,1,20,3,1,35.0000
2018,9,1,20,4,33,35.0000
2018,9,1,20,6,6,35.0000
2018,9,1,20,7,39,35.0000
2018,9,1,20,9,11,35.0000
2018,9,1,20,11,5,35.0000
2018,9,1,20,12,37,35.0000
2018,9,1,20,14,10,35.0000
2018,9,1,20,15,42,35.0000
2018,9,1,20,17,15,35.0000
2018,9,1,20,18,48,35.0000
2018,9,1,20,20,20,35.0000
2018,9,1,20,21,53,35.0000
2018,9,1,20,23,25,35.0000
2018,9,1,20,24,58,35.0000
2018,9,1,20,26,31,35.0000
2018,9,1,20,28,3,35.0000
2018,9,1,20,29,36,35.0000
2018,9,1,20,31,8,35.0000
2018,9,1,20,32,41,35.0000
2018,9,1,20,34,13,35.0000
2018,9,1,20,35,46,35.0000
2018,9,1,20,37,19,35.0000
2018,9,1,20,38,51,35.0000
2018,9,1,20,40,24,35.0000
2018,9,1,20,41,56,35.0000
2018,9,1,20,43,29,35.0000
2018,9,1,20,45,1,35.0000
2018,9,1,20,46,34,35.0000
2018,9,1,20,48,6,35.0000
2018,9,1,20,49,40,35.0000
2018,9,1,20,51,13,35.0000
2018,9,1,20,52,46,35.0000
2018,9,1,20,54,18,35.0000
2018,9,1,20,55,51,35.0000
2018,9,1,20,57,23,35.0000
2018,9,1,21,1,54,35.0000
2018,9,1,21,6,24,35.0000
2018,9,1,21,10,54,35.0000
2018,9,1,21,15,45,35.0000
2018,9,1,21,20,19,35.0000
2018,9,1,21,24,54,35.0000
2018,9,1,21,29,25,35.0000
2018,9,1,21,33,55,35.0000
2018,9,1,21,38,25,35.0000
2018,9,1,21,42,56,35.0000
2018,9,1,21,47,26,35.0000
2018,9,1,21,48,56,35.0000
2018,9,1,21,50,26,35.0000
2018,9,1,21,51,56,35.0000
2018,9,1,21,53,27,35.0000
2018,9,1,21,58,23,35.0000
2018,9,1,21,59,55,35.0000
2018,9,1,22,1,28,35.0000
2018,9,1,22,3,0,35.0000
2018,9,1,22,4,33,35.0000
2018,9,1,22,6,5,35.0000
2018,9,1,22,7,38,35.0000
2018,9,1,22,9,11,35.0000
2018,9,1,22,11,4,35.0000
2018,9,1,22,12,37,35.0000
2018,9,1,22,14,9,35.0000
2018,9,1,22,15,42,35.0000
2018,9,1,22,17,14,35.0000
2018,9,1,22,18,47,35.0000
2018,9,1,22,20,20,35.0000
2018,9,1,22,21,52,35.0000
2018,9,1,22,23,25,35.0000
2018,9,1,22,24,57,35.0000
2018,9,1,22,26,30,35.0000
2018,9,1,22,28,2,35.0000
2018,9,1,22,29,35,35.0000
2018,9,1,22,31,8,35.0000
2018,9,1,22,32,40,35.0000
2018,9,1,22,34,13,35.0000
2018,9,1,22,35,45,35.0000
2018,9,1,22,37,18,35.0000
2018,9,1,22,38,50,35.0000
2018,9,1,22,40,23,35.0000
2018,9,1,22,41,56,35.0000
2018,9,1,22,43,28,35.0000
2018,9,1,22,45,1,35.0000
2018,9,1,22,46,33,35.0000
2018,9,1,22,48,6,35.0000
2018,9,1,22,49,39,35.0000
2018,9,1,22,51,11,35.0000
2018,9,1,22,52,44,35.0000
2018,9,1,22,54,16,35.0000
2018,9,1,22,55,49,35.0000
2018,9,1,22,57,21,35.0000
2018,9,1,22,58,54,35.0000
2018,9,1,23,0,27,35.0000
2018,9,1,23,1,59,35.0000
2018,9,1,23,3,32,35.0000
2018,9,1,23,5,4,35.0000
2018,9,1,23,6,37,35.0000
2018,9,1,23,8,10,35.0000
2018,9,1,23,9,42,35.0000
2018,9,1,23,11,36,35.0000
2018,9,1,23,13,8,35.0000
2018,9,1,23,14,41,35.0000
2018,9,1,23,16,13,35.0000
2018,9,1,23,17,46,35.0000
2018,9,1,23,19,19,35.0000
2018,9,1,23,20,51,35.0000
2018,9,1,23,22,24,35.0000
2018,9,1,23,23,56,35.0000
2018,9,1,23,25,29,35.0000
2018,9,1,23,27,2,35.0000
2018,9,1,23,28,34,35.0000
2018,9,1,23,30,7,35.0000
2018,9,1,23,31,39,35.0000
2018,9,1,23,33,12,35.0000
2018,9,1,23,34,45,35.0000
2018,9,1,23,36,17,35.0000
2018,9,1,23,37,50,35.0000
2018,9,1,23,39,22,35.0000
2018,9,1,23,40,55,35.0000
2018,9,1,23,42,27,35.0000
2018,9,1,23,44,0,35.0000
2018,9,1,23,45,33,35.0000
2018,9,1,23,47,5,35.0000
2018,9,1,23,48,38,35.0000
2018,9,1,23,50,10,35.0000
2018,9,1,23,51,43,35.0000
2018,9,1,23,53,16,35.0000
2018,9,1,23,54,48,35.0000
2018,9,1,23,56,22,35.0000
2018,9,1,23,57,55,35.0000
2018,9,1,23,59,27,35.0000
2018,9,2,0,1,0,35.0000
2018,9,2,0,5,30,35.0000
2018,9,2,0,10,0,35.0000
2018,9,2,0,14,51,35.0000
2018,9,2,0,19,22,35.0000
2018,9,2,0,23,52,35.0000
2018,9,2,0,25,22,35.0000
2018,9,2,0,26,52,35.0000
2018,9,2,0,28,23,35.0000
2018,9,2,0,29,53,35.0000
2018,9,2,0,34,49,35.0000
2018,9,2,0,36,22,35.0000
2018,9,2,0,37,54,35.0000
2018,9,2,0,39,27,35.0000
2018,9,2,0,40,59,35.0000
2018,9,2,0,42,32,35.0000
2018,9,2,0,44,5,35.0000
2018,9,2,0,45,37,35.0000
2018,9,2,0,47,10,35.0000
2018,9,2,0,48,42,35.0000
2018,9,2,0,50,15,35.0000
2018,9,2,0,51,47,35.0000
2018,9,2,0,53,20,35.0000
2018,9,2,0,54,52,35.0000
2018,9,2,0,56,25,35.0000
2018,9,2,0,57,58,35.0000
2018,9,2,0,59,30,35.0000
2018,9,2,1,1,3,35.0000
2018,9,2,1,2,35,35.0000
2018,9,2,1,4,8,35.0000
2018,9,2,1,5,40,35.0000
2018,9,2,1,7,13,35.0000
2018,9,2,1,8,46,35.0000
2018,9,2,1,10,18,35.0000
2018,9,2,1,12,12,35.0000
2018,9,2,1,13,44,35.0000
2018,9,2,1,15,17,35.0000
2018,9,2,1,16,49,35.0000
2018,9,2,1,18,22,35.0000
2018,9,2,1,19,55,35.0000
2018,9,2,1,21,27,35.0000
2018,9,2,1,23,0,35.0000
2018,9,2,1,24,32,35.0000
2018,9,2,1,26,5,35.0000
2018,9,2,1,27,38,35.0000
2018,9,2,1,29,10,35.0000
2018,9,2,1,30,43,35.0000
2018,9,2,1,32,15,35.0000
2018,9,2,1,33,48,35.0000
2018,9,2,1,35,20,35.0000
2018,9,2,1,36,53,35.0000
2018,9,2,1,38,26,35.0000
2018,9,2,1,39,58,35.0000
2018,9,2,1,41,31,35.0000
2018,9,2,1,43,3,35.0000
2018,9,2,1,44,36,35.0000
2018,9,2,1,46,8,35.0000
2018,9,2,1,47,41,35.0000
2018,9,2,1,49,14,35.0000
2018,9,2,1,50,46,35.0000
2018,9,2,1,52,19,35.0000
2018,9,2,1,53,51,35.0000
2018,9,2,1,55,24,35.0000
2018,9,2,1,56,56,35.0000
2018,9,2,1,58,29,35.0000
2018,9,2,2,0,3,35.0000
2018,9,2,2,1,36,35.0000
2018,9,2,2,3,8,35.0000
2018,9,2,2,4,41,35.0000
2018,9,2,2,6,13,35.0000
2018,9,2,2,7,46,35.0000
2018,9,2,2,9,19,35.0000
2018,9,2,2,10,51,35.0000
2018,9,2,2,12,45,35.0000
2018,9,2,2,14,17,35.0000
2018,9,2,2,15,50,35.0000
2018,9,2,2,17,22,35.0000
2018,9,2,2,18,55,35.0000
2018,9,2,2,20,27,35.0000
2018,9,2,2,22,0,35.0000
2018,9,2,2,23,33,35.0000
2018,9,2,2,25,5,35.0000
2018,9,2,2,26,38,35.0000
2018,9,2,2,28,10,35.0000
2018,9,2,2,29,43,35.0000
2018,9,2,2,31,16,35.0000
2018,9,2,2,32,48,35.0000
2018,9,2,2,34,21,35.0000
2018,9,2,2,35,53,35.0000
2018,9,2,2,37,26,35.0000
2018,9,2,2,41,56,35.0000
2018,9,2,2,46,27,35.0000
2018,9,2,2,50,57,35.0000
2018,9,2,2,55,27,35.0000
2018,9,2,2,59,57,35.0000
2018,9,2,3,1,27,35.0000
2018,9,2,3,2,58,35.0000
2018,9,2,3,4,28,35.0000
2018,9,2,3,5,58,35.0000
2018,9,2,3,10,54,35.0000
2018,9,2,3,12,48,35.0000
2018,9,2,3,14,20,35.0000
2018,9,2,3,15,53,35.0000
2018,9,2,3,17,26,35.0000
2018,9,2,3,18,58,35.0000
2018,9,2,3,20,31,35.0000
2018,9,2,3,22,3,35.0000
2018,9,2,3,23,36,35.0000
2018,9,2,3,25,9,35.0000
2018,9,2,3,26,41,35.0000
2018,9,2,3,28,14,35.0000
2018,9,2,3,29,46,35.0000
2018,9,2,3,31,19,35.0000
2018,9,2,3,32,51,35.0000
2018,9,2,3,34,24,35.0000
2018,9,2,3,35,57,35.0000
2018,9,2,3,37,29,35.0000
2018,9,2,3,39,2,35.0000
2018,9,2,3,40,34,35.0000
2018,9,2,3,42,7,35.0000
2018,9,2,3,43,39,35.0000
2018,9,2,3,45,12,35.0000
2018,9,2,3,46,44,35.0000
2018,9,2,3,48,17,35.0000
2018,9,2,3,49,49,35.0000
2018,9,2,3,51,22,35.0000
2018,9,2,3,52,55,35.0000
2018,9,2,3,54,27,35.0000
2018,9,2,3,56,0,35.0000
2018,9,2,3,57,32,35.0000
2018,9,2,3,59,5,35.0000
2018,9,2,4,0,38,35.0000
2018,9,2,4,2,10,35.0000
2018,9,2,4,3,44,35.0000
2018,9,2,4,5,17,35.0000
2018,9,2,4,6,49,35.0000
2018,9,2,4,8,22,35.0000
2018,9,2,4,9,54,35.0000
2018,9,2,4,11,27,35.0000
2018,9,2,4,13,21,35.0000
2018,9,2,4,14,54,35.0000
2018,9,2,4,16,27,35.0000
2018,9,2,4,17,59,35.0000
2018,9,2,4,19,32,35.0000
2018,9,2,4,21,5,35.0000
2018,9,2,4,22,37,35.0000
2018,9,2,4,24,10,35.0000
2018,9,2,4,25,42,35.0000
2018,9,2,4,27,15,35.0000
2018,9,2,4,28,47,35.0000
2018,9,2,4,30,20,35.0000
2018,9,2,4,31,53,35.0000
2018,9,2,4,33,25,35.0000
2018,9,2,4,34,58,35.0000
2018,9,2,4,36,30,35.0000
2018,9,2,4,38,3,35.0000
2018,9,2,4,39,35,35.0000
2018,9,2,4,41,8,35.0000
2018,9,2,4,42,41,35.0000
2018,9,2,4,44,14,35.0000
2018,9,2,4,45,46,35.0000
2018,9,2,4,47,18,35.0000
2018,9,2,4,48,51,35.0000
2018,9,2,4,50,24,35.0000
2018,9,2,4,51,56,35.0000
2018,9,2,4,53,29,35.0000
2018,9,2,4,55,1,35.0000
2018,9,2,4,56,34,35.0000
2018,9,2,4,58,6,35.0000
2018,9,2,4,59,39,35.0000
2018,9,2,5,1,11,35.0000
2018,9,2,5,2,44,35.0000
2018,9,2,5,4,17,35.0000
2018,9,2,5,5,49,35.0000
2018,9,2,5,7,22,35.0000
2018,9,2,5,8,54,35.0000
2018,9,2,5,10,27,35.0000
2018,9,2,5,12,0,35.0000
2018,9,2,5,13,53,35.0000
2018,9,2,5,18,24,35.0000
2018,9,2,5,22,54,35.0000
2018,9,2,5,27,24,35.0000
2018,9,2,5,31,54,35.0000
2018,9,2,5,36,28,35.0000
2018,9,2,5,41,3,35.0000
2018,9,2,5,45,33,35.0000
2018,9,2,5,50,4,35.0000
2018,9,2,5,54,34,35.0000
2018,9,2,5,59,5,35.0000
2018,9,2,6,3,35,35.0000
2018,9,2,6,5,5,35.0000
2018,9,2,6,6,35,35.0000
2018,9,2,6,8,5,35.0000
2018,9,2,6,9,35,35.0000
2018,9,2,6,14,31,35.0000
2018,9,2,6,16,25,35.0000
2018,9,2,6,17,57,35.0000
2018,9,2,6,19,30,35.0000
2018,9,2,6,21,2,35.0000
2018,9,2,6,22,35,35.0000
2018,9,2,6,24,8,35.0000
2018,9,2,6,25,40,35.0000
2018,9,2,6,27,13,35.0000
2018,9,2,6,28,45,35.0000
2018,9,2,6,30,18,35.0000
2018,9,2,6,31,51,35.0000
2018,9,2,6,33,23,35.0000
2018,9,2,6,34,56,35.0000
2018,9,2,6,36,28,35.0000
2018,9,2,6,38,1,35.0000
2018,9,2,6,39,34,35.0000
2018,9,2,6,41,6,35.0000
2018,9,2,6,42,39,35.0000
2018,9,2,6,44,11,35.0000
2018,9,2,6,45,44,35.0000
2018,9,2,6,47,17,35.0000
2018,9,2,6,48,49,35.0000
2018,9,2,6,50,22,35.0000
2018,9,2,6,51,56,35.0000
2018,9,2,6,53,28,35.0000
2018,9,2,6,55,1,35.0000
2018,9,2,6,56,33,35.0000
2018,9,2,6,58,6,35.0000
2018,9,2,6,59,39,35.0000
2018,9,2,7,1,11,35.0000
2018,9,2,7,2,44,35.0000
2018,9,2,7,4,16,35.0000
2018,9,2,7,5,49,35.0000
2018,9,2,7,7,21,35.0000
2018,9,2,7,8,54,35.0000
2018,9,2,7,10,27,35.0000
2018,9,2,7,11,59,35.0000
2018,9,2,7,13,53,35.0000
2018,9,2,7,15,25,35.0000
2018,9,2,7,16,58,35.0000
2018,9,2,7,18,31,35.0000
2018,9,2,7,20,3,35.0000
2018,9,2,7,21,36,35.0000
2018,9,2,7,23,8,35.0000
2018,9,2,7,24,42,35.0000
2018,9,2,7,26,16,35.0000
2018,9,2,7,27,49,35.0000
2018,9,2,7,29,21,35.0000
2018,9,2,7,30,54,35.0000
2018,9,2,7,32,26,35.0000
2018,9,2,7,33,59,35.0000
2018,9,2,7,35,32,35.0000
2018,9,2,7,37,4,35.0000
2018,9,2,7,38,37,35.0000
2018,9,2,7,40,9,35.0000
2018,9,2,7,41,42,35.0000
2018,9,2,7,43,16,35.0000
2018,9,2,7,44,49,35.0000
2018,9,2,7,46,21,35.0000
2018,9,2,7,47,54,35.0000
2018,9,2,7,49,26,35.0000
2018,9,2,7,50,59,35.0000
2018,9,2,7,52,31,35.0000
2018,9,2,7,54,4,35.0000
2018,9,2,7,55,37,35.0000
2018,9,2,7,57,9,35.0000
2018,9,2,7,58,42,35.0000
2018,9,2,8,0,14,35.0000
2018,9,2,8,1,47,35.0000
2018,9,2,8,3,20,35.0000
2018,9,2,8,4,52,35.0000
2018,9,2,8,6,25,35.0000
2018,9,2,8,7,57,35.0000
2018,9,2,8,9,30,35.0000
2018,9,2,8,11,2,35.0000
2018,9,2,8,12,36,35.0000
2018,9,2,8,14,30,35.0000
2018,9,2,8,16,2,35.0000
2018,9,2,8,17,36,35.0000
2018,9,2,8,22,7,35.0000
2018,9,2,8,26,37,35.0000
2018,9,2,8,31,7,35.0000
2018,9,2,8,35,38,35.0000
2018,9,2,8,40,8,35.0000
2018,9,2,8,41,38,35.0000
2018,9,2,8,43,8,35.0000
2018,9,2,8,44,39,35.0000
2018,9,2,8,46,9,35.0000
2018,9,2,8,51,5,35.0000
2018,9,2,8,52,38,35.0000
2018,9,2,8,54,10,35.0000
2018,9,2,8,55,43,35.0000
2018,9,2,8,57,17,35.0000
2018,9,2,8,58,49,35.0000
2018,9,2,9,0,22,35.0000
2018,9,2,9,1,54,35.0000
2018,9,2,9,3,27,35.0000
2018,9,2,9,5,0,35.0000
2018,9,2,9,6,32,35.0000
2018,9,2,9,8,5,35.0000
2018,9,2,9,9,37,35.0000
2018,9,2,9,11,10,35.0000
2018,9,2,9,12,43,35.0000
2018,9,2,9,14,36,35.0000
2018,9,2,9,16,9,35.0000
2018,9,2,9,17,41,35.0000
2018,9,2,9,19,14,35.0000
2018,9,2,9,20,46,35.0000
2018,9,2,9,22,19,35.0000
2018,9,2,9,23,52,35.0000
2018,9,2,9,25,24,35.0000
2018,9,2,9,26,57,35.0000
2018,9,2,9,28,29,35.0000
2018,9,2,9,30,2,35.0000
2018,9,2,9,31,35,35.0000
2018,9,2,9,33,7,35.0000
2018,9,2,9,34,40,35.0000
2018,9,2,9,36,12,35.0000
2018,9,2,9,37,45,35.0000
2018,9,2,9,39,18,35.0000
2018,9,2,9,40,50,35.0000
2018,9,2,9,42,23,35.0000
2018,9,2,9,43,55,35.0000
2018,9,2,9,45,28,35.0000
2018,9,2,9,47,0,35.0000
2018,9,2,9,48,33,35.0000
2018,9,2,9,50,5,35.0000
2018,9,2,9,51,38,35.0000
2018,9,2,9,53,11,35.0000
2018,9,2,9,54,43,35.0000
2018,9,2,9,56,17,35.0000
2018,9,2,9,57,50,35.0000
2018,9,2,9,59,22,35.0000
2018,9,2,10,0,55,35.0000
2018,9,2,10,2,28,35.0000
2018,9,2,10,4,0,35.0000
2018,9,2,10,5,33,35.0000
2018,9,2,10,7,5,35.0000
2018,9,2,10,8,38,35.0000
2018,9,2,10,10,10,35.0000
2018,9,2,10,11,43,35.0000
2018,9,2,10,13,16,35.0000
2018,9,2,10,15,9,35.0000
2018,9,2,10,16,42,35.0000
2018,9,2,10,18,14,35.0000
2018,9,2,10,19,47,35.0000
2018,9,2,10,21,19,35.0000
2018,9,2,10,22,52,35.0000
2018,9,2,10,24,24,35.0000
2018,9,2,10,25,57,35.0000
2018,9,2,10,27,30,35.0000
2018,9,2,10,29,2,35.0000
2018,9,2,10,30,35,35.0000
2018,9,2,10,32,7,35.0000
2018,9,2,10,33,40,35.0000
2018,9,2,10,35,12,35.0000
2018,9,2,10,36,45,35.0000
2018,9,2,10,38,18,35.0000
2018,9,2,10,39,50,35.0000
2018,9,2,10,41,23,35.0000
2018,9,2,10,42,55,35.0000
2018,9,2,10,44,28,35.0000
2018,9,2,10,46,1,35.0000
2018,9,2,10,47,33,35.0000
2018,9,2,10,49,6,35.0000
2018,9,2,10,50,38,35.0000
2018,9,2,10,52,11,35.0000
2018,9,2,10,53,44,35.0000
2018,9,2,10,58,14,35.0000
2018,9,2,11,2,45,35.0000
2018,9,2,11,7,15,35.0000
2018,9,2,11,11,45,35.0000
2018,9,2,11,16,15,35.0000
2018,9,2,11,18,6,35.0000
2018,9,2,11,19,37,35.0000
2018,9,2,11,21,7,35.0000
2018,9,2,11,22,37,35.0000
2018,9,2,11,27,33,35.0000
2018,9,2,11,29,6,35.0000
2018,9,2,11,30,38,35.0000
2018,9,2,11,32,11,35.0000
2018,9,2,11,33,43,35.0000
2018,9,2,11,35,16,35.0000
2018,9,2,11,36,48,35.0000
2018,9,2,11,38,21,35.0000
2018,9,2,11,39,54,35.0000
2018,9,2,11,41,26,35.0000
2018,9,2,11,42,59,35.0000
2018,9,2,11,44,31,35.0000
2018,9,2,11,46,4,35.0000
2018,9,2,11,47,36,35.0000
2018,9,2,11,49,9,35.0000
2018,9,2,11,50,42,35.0000
2018,9,2,11,52,14,35.0000
2018,9,2,11,53,47,35.0000
2018,9,2,11,55,19,35.0000
2018,9,2,11,56,52,35.0000
2018,9,2,11,58,24,35.0000
2018,9,2,11,59,58,35.0000
2018,9,2,12,1,31,35.0000
2018,9,2,12,3,3,35.0000
2018,9,2,12,4,36,35.0000
2018,9,2,12,6,9,35.0000
2018,9,2,12,7,41,35.0000
2018,9,2,12,9,14,35.0000
2018,9,2,12,10,46,35.0000
2018,9,2,12,12,19,35.0000
2018,9,2,12,13,51,35.0000
2018,9,2,12,15,45,35.0000
2018,9,2,12,17,18,35.0000
2018,9,2,12,18,50,35.0000
2018,9,2,12,20,23,35.0000
2018,9,2,12,21,55,35.0000
2018,9,2,12,23,28,35.0000
2018,9,2,12,25,1,35.0000
2018,9,2,12,26,33,35.0000
2018,9,2,12,28,6,35.0000
2018,9,2,12,29,38,35.0000
2018,9,2,12,31,11,35.0000
2018,9,2,12,32,43,35.0000
2018,9,2,12,34,16,35.0000
2018,9,2,12,35,49,35.0000
2018,9,2,12,37,21,35.0000
2018,9,2,12,38,54,35.0000
2018,9,2,12,40,26,35.0000
2018,9,2,12,41,59,35.0000
2018,9,2,12,43,32,35.0000
2018,9,2,12,45,4,35.0000
2018,9,2,12,46,37,35.0000
2018,9,2,12,48,9,35.0000
2018,9,2,12,49,42,35.0000
2018,9,2,12,51,14,35.0000
2018,9,2,12,52,47,35.0000
2018,9,2,12,54,20,35.0000
2018,9,2,12,55,52,35.0000
2018,9,2,12,57,25,35.0000
2018,9,2,12,58,58,35.0000
2018,9,2,13,0,30,35.0000
2018,9,2,13,2,3,35.0000
2018,9,2,13,3,35,35.0000
2018,9,2,13,5,9,35.0000
2018,9,2,13,6,42,35.0000
2018,9,2,13,8,14,35.0000
2018,9,2,13,9,47,35.0000
2018,9,2,13,11,19,35.0000
2018,9,2,13,12,52,35.0000
2018,9,2,13,14,25,35.0000
2018,9,2,13,16,18,35.0000
2018,9,2,13,17,51,35.0000
2018,9,2,13,19,23,35.0000
2018,9,2,13,20,56,35.0000
2018,9,2,13,22,28,35.0000
2018,9,2,13,24,1,35.0000
2018,9,2,13,25,34,35.0000
2018,9,2,13,27,6,35.0000
2018,9,2,13,28,39,35.0000
2018,9,2,13,30,11,35.0000
2018,9,2,13,34,42,35.0000
2018,9,2,13,39,12,35.0000
2018,9,2,13,43,42,35.0000
2018,9,2,13,48,13,35.0000
2018,9,2,13,52,47,35.0000
2018,9,2,13,57,21,35.0000
2018,9,2,14,1,52,35.0000
2018,9,2,14,6,22,35.0000
2018,9,2,14,10,52,35.0000
2018,9,2,14,15,22,35.0000
2018,9,2,14,20,13,35.0000
2018,9,2,14,21,44,35.0000
2018,9,2,14,23,14,35.0000
2018,9,2,14,24,44,35.0000
2018,9,2,14,26,15,35.0000
2018,9,2,14,31,11,35.0000
2018,9,2,14,32,43,35.0000
2018,9,2,14,34,16,35.0000
2018,9,2,14,35,50,35.0000
2018,9,2,14,37,22,35.0000
2018,9,2,14,38,55,35.0000
2018,9,2,14,40,28,35.0000
2018,9,2,14,42,0,35.0000
2018,9,2,14,43,33,35.0000
2018,9,2,14,45,5,35.0000
2018,9,2,14,46,38,35.0000
2018,9,2,14,48,10,35.0000
2018,9,2,14,49,43,35.0000
2018,9,2,14,51,16,35.0000
2018,9,2,14,52,48,35.0000
2018,9,2,14,54,21,35.0000
2018,9,2,14,55,53,35.0000
2018,9,2,14,57,26,35.0000
2018,9,2,14,58,58,35.0000
2018,9,2,15,0,31,35.0000
2018,9,2,15,2,4,35.0000
2018,9,2,15,3,36,35.0000
2018,9,2,15,5,10,35.0000
