Date,Longitude,Latitude,Temp,P_sal,Temp_in_eq,Press_eq,xH2OEquilSamp,xCO2_dryWater,pCO2_eqT,pCO2,fCO2,QC Flag,QC Message
2018-08-29 19:47:05,10.758,57.647,17.489,35.000,17.690,1015.740,NaN,393.280,387.092,383.815,382.471,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:48:38,10.760,57.654,17.438,35.000,17.640,1015.740,NaN,390.300,384.193,380.925,379.590,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:50:32,10.761,57.662,17.421,35.000,17.600,1015.750,NaN,386.610,380.597,377.726,376.402,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:52:05,10.762,57.669,17.343,35.000,17.570,1015.650,NaN,387.340,381.289,377.646,376.322,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:53:37,10.763,57.675,17.309,35.000,17.510,1015.730,NaN,391.900,385.823,382.556,381.214,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:56:43,10.765,57.689,17.169,35.000,17.360,1015.770,NaN,404.650,398.423,395.217,393.828,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:58:16,10.766,57.696,17.159,35.000,17.350,1015.640,NaN,412.470,406.050,402.782,401.366,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 19:59:49,10.767,57.702,17.184,35.000,17.330,1015.730,NaN,418.150,411.671,409.137,407.698,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 20:02:54,10.769,57.716,17.311,35.000,17.440,1015.810,NaN,425.030,418.401,416.124,414.662,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 20:04:27,10.769,57.723,17.352,35.000,17.500,1015.750,NaN,426.800,420.082,417.460,415.995,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 20:06:00,10.769,57.730,17.348,35.000,17.520,1015.780,NaN,427.250,420.526,417.477,416.013,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 20:07:33,10.770,57.736,17.394,35.000,17.530,1015.780,NaN,425.640,418.941,416.538,415.077,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 20:09:06,10.770,57.743,17.392,35.000,17.560,1015.890,NaN,424.040,417.402,414.447,412.993,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
2018-08-29 20:10:38,10.770,57.750,17.412,35.000,17.560,1015.770,NaN,423.730,417.048,414.446,412.992,2,"Ambient Pressure changes too quickly (37); Ambient Pressure changes too quickly (1); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (1); Ambient Pressure is out of range (1); Ambient Pressure standard deviation is too large (1); Salinity constant for too long (1) (3); Ambient Pressure changes too quickly (39); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (841); Salinity constant for too long (1) fake (1); Salinity constant for too long;Ambient Pressure is out of range;Ambient Pressure standard deviation is too large;Ambient Pressure changes too quickly (1) (796); Ambient Pressure is out of range (20); Ambient Pressure standard deviation is too large (20); CO2 standard deviation is too large (3); Delta Temperature standard deviation is too large (14); Equilibrator Temperature standard deviation is too large (4); Intake Temperature standard deviation is too large (4); Salinity constant for too long (842); Salinity constant for too long (1) (1)"
